workspaceId,timestamp,clusterId,clusterName,clusterNodeType,clusterOwnerUserId,clusterCustomTags,sku,dbus,machineHours
2615207362795523,2024-01-15T14:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-15T15:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.16610388888888888,0.41525972222222224
2615207362795523,2024-01-15T15:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3114616666666667,0.4152822222222222
2615207362795523,2024-01-15T16:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3572327777777778,0.8930819444444444
2615207362795523,2024-01-15T16:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.6698016666666666,0.8930688888888889
2615207362795523,2024-01-15T17:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2024-01-15T17:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-15T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2024-01-15T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-15T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3161088888888889,0.7902722222222223
2615207362795523,2024-01-15T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5927508333333333,0.7903344444444445
2615207362795523,2024-01-15T20:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.36139322222222225,0.9034830555555555
2615207362795523,2024-01-15T20:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.6776045833333333,0.9034727777777778
2615207362795523,2024-01-15T21:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2024-01-15T21:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-15T22:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2024-01-15T22:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-15T23:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.2151318888888889,0.5378297222222223
2615207362795523,2024-01-15T23:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4034639583333333,0.5379519444444445
2615207362795523,2024-01-16T00:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.1461011111111111,0.36525277777777776
2615207362795523,2024-01-16T00:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.274000625,0.3653341666666667
2615207362795523,2024-01-16T13:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.16347422222222224,0.4086855555555556
2615207362795523,2024-01-16T13:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.30650520833333333,0.4086736111111111
2615207362795523,2024-01-16T14:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3927277777777778,0.9818194444444445
2615207362795523,2024-01-16T14:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.7363954166666666,0.9818605555555555
2615207362795523,2024-01-16T16:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.13428655555555558,0.3357163888888889
2615207362795523,2024-01-16T16:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.25177895833333336,0.33570527777777776
2615207362795523,2024-01-16T17:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2024-01-16T17:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-16T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.21649355555555558,0.5412338888888889
2615207362795523,2024-01-16T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.40576979166666666,0.5410263888888889
2615207362795523,2024-01-16T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.17226644444444447,0.43066611111111114
2615207362795523,2024-01-16T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3229872916666667,0.4306497222222222
2615207362795523,2024-01-16T20:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2024-01-16T20:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2024-01-16T21:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3561033333333333,0.8902583333333334
2615207362795523,2024-01-16T21:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.6678897916666666,0.8905197222222222
2615207362795523,2024-01-17T11:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.05146277777777778,0.12865694444444445
2615207362795523,2024-01-17T11:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.09648333333333334,0.12864444444444445
2615207362795523,2024-01-17T12:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3361242222222222,0.8403105555555556
2615207362795523,2024-01-17T12:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.6302695833333334,0.8403594444444444
2615207362795523,2024-01-18T01:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.272784,0.68196
2615207362795523,2024-01-18T01:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5114604166666666,0.6819472222222223
2615207362795523,2024-01-18T02:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.006110333333333334,0.015275833333333334
2615207362795523,2024-01-18T02:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.011505208333333333,0.015340277777777777
2615207362795523,2024-01-18T13:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.20761744444444447,0.5190436111111111
2615207362795523,2024-01-18T13:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.38928833333333335,0.5190511111111111
2615207362795523,2024-01-18T16:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.28242811111111116,0.7060702777777778
2615207362795523,2024-01-18T16:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5295877083333334,0.7061169444444444
2615207362795523,2024-01-18T17:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.21915744444444446,0.5478936111111111
2615207362795523,2024-01-18T17:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4109116666666667,0.5478822222222223
2615207362795523,2024-01-18T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.22609711111111114,0.5652427777777778
2615207362795523,2024-01-18T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.42398979166666667,0.5653197222222223
2615207362795523,2024-01-18T21:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3434918888888889,0.8587297222222222
2615207362795523,2024-01-18T21:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.6440383333333334,0.8587177777777778
2615207362795523,2024-01-18T22:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.019426444444444444,0.04856611111111111
2615207362795523,2024-01-18T22:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.036476458333333336,0.04863527777777778
2615207362795523,2024-01-25T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.22822655555555557,0.5705663888888889
2615207362795523,2024-01-25T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.42791541666666666,0.5705538888888889
2615207362795523,2024-01-25T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.049416,0.12354
2615207362795523,2024-01-25T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.092706875,0.12360916666666667
2615207362795523,2024-01-26T13:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.27378822222222227,0.6844705555555556
2615207362795523,2024-01-26T13:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5133416666666667,0.6844555555555556
2615207362795523,2024-01-26T14:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.24106622222222224,0.6026655555555556
2615207362795523,2024-01-26T14:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4520179166666667,0.6026905555555555
2615207362795523,2024-01-26T15:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.032795333333333336,0.08198833333333333
2615207362795523,2024-01-26T15:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.061565,0.08208666666666667
2615207362795523,2024-01-29T14:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.026795888888888893,0.06698972222222223
2615207362795523,2024-01-29T14:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.050232708333333334,0.06697694444444445
2615207362795523,2024-01-29T15:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.18942944444444446,0.4735736111111111
2615207362795523,2024-01-29T15:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.35531833333333335,0.4737577777777778
2615207362795523,2024-01-29T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.10707311111111112,0.26768277777777777
2615207362795523,2024-01-29T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.20075270833333334,0.2676702777777778
2615207362795523,2024-01-29T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.10943044444444446,0.27357611111111113
2615207362795523,2024-01-29T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.20526395833333333,0.2736852777777778
2615207362795523,2024-01-30T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.13219544444444445,0.3304886111111111
2615207362795523,2024-01-30T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.24785833333333335,0.33047777777777776
2615207362795523,2024-01-30T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.20895211111111114,0.5223802777777777
2615207362795523,2024-01-30T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3918891666666667,0.5225188888888889
2615207362795523,2024-01-30T20:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.16900422222222225,0.42251055555555556
2615207362795523,2024-01-30T20:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.3168739583333333,0.4224986111111111
2615207362795523,2024-01-30T21:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.07228388888888888,0.18070972222222223
2615207362795523,2024-01-30T21:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.13556479166666666,0.18075305555555554
2615207362795523,2023-12-01T12:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.28683722222222224,0.7170930555555556
2615207362795523,2023-12-01T12:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5378089583333333,0.7170786111111112
2615207362795523,2023-12-01T13:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-01T13:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-01T14:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-01T14:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-01T15:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.1359841111111111,0.33996027777777776
2615207362795523,2023-12-01T15:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.2553445833333333,0.3404594444444444
2615207362795523,2023-12-01T16:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.1419446666666667,0.3548616666666667
2615207362795523,2023-12-01T16:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.26613583333333335,0.35484777777777776
2615207362795523,2023-12-01T17:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-01T17:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-01T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.09925400000000001,0.248135
2615207362795523,2023-12-01T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.18618333333333334,0.24824444444444443
2615207362795523,2023-12-04T13:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.2921728888888889,0.7304322222222223
2615207362795523,2023-12-04T13:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5478866666666666,0.7305155555555556
2615207362795523,2023-12-04T14:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-04T14:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-04T15:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.08262711111111112,0.20656777777777777
2615207362795523,2023-12-04T15:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.15494791666666666,0.2065972222222222
2615207362795523,2023-12-04T16:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.17951055555555556,0.4487763888888889
2615207362795523,2023-12-04T16:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.33657291666666667,0.4487638888888889
2615207362795523,2023-12-04T17:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-04T17:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-04T18:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-04T18:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-04T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4,1.0
2615207362795523,2023-12-04T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.75,1.0
2615207362795523,2023-12-04T20:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.08929944444444445,0.2232486111111111
2615207362795523,2023-12-04T20:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.16773125,0.22364166666666666
2615207362795523,2023-12-07T23:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.22683644444444445,0.5670911111111111
2615207362795523,2023-12-07T23:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.4249014583333333,0.5665352777777778
2615207362795523,2023-12-12T21:59:59.000Z,1025-202715-i2va5f4i,datahub,i4i.large,1327649653525092,{},STANDARD_ALL_PURPOSE_COMPUTE,0.5648685,0.81865
2615207362795523,2023-12-12T21:59:59.000Z,1025-202715-i2va5f4i,datahub,m4.xlarge,1327649653525092,{},STANDARD_ALL_PURPOSE_COMPUTE,0.6139733333333334,0.8186311111111111
2615207362795523,2023-12-12T21:59:59.000Z,1212-212408-sydxsnmy,dlt-execution-5e1dcd46-d2a2-49d6-94b2-3acff5e7def4,c5.2xlarge,4831793879272810,{},STANDARD_DLT_CORE_COMPUTE,0.2453429611111111,0.20276277777777776
2615207362795523,2023-12-12T21:59:59.000Z,1212-213202-nyzm82yk,dlt-execution-5e1dcd46-d2a2-49d6-94b2-3acff5e7def4,c5.2xlarge,4831793879272810,{},STANDARD_DLT_ADVANCED_COMPUTE,1.1273869138888888,0.9317247222222222
2615207362795523,2023-12-12T22:59:59.000Z,1025-202715-i2va5f4i,datahub,i4i.large,1327649653525092,{},STANDARD_ALL_PURPOSE_COMPUTE,0.19998576666666665,0.28983444444444445
2615207362795523,2023-12-12T22:59:59.000Z,1025-202715-i2va5f4i,datahub,m4.xlarge,1327649653525092,{},STANDARD_ALL_PURPOSE_COMPUTE,0.21749791666666668,0.28999722222222224
2615207362795523,2023-12-12T22:59:59.000Z,1212-213202-nyzm82yk,dlt-execution-5e1dcd46-d2a2-49d6-94b2-3acff5e7def4,c5.2xlarge,4831793879272810,{},STANDARD_DLT_ADVANCED_COMPUTE,2.42,2.0
2615207362795523,2023-12-12T23:59:59.000Z,1212-213202-nyzm82yk,dlt-execution-5e1dcd46-d2a2-49d6-94b2-3acff5e7def4,c5.2xlarge,4831793879272810,{},STANDARD_DLT_ADVANCED_COMPUTE,1.4666336055555553,1.2120938888888888
2615207362795523,2023-12-13T11:59:59.000Z,1213-114430-3ntgof0i,job-332963681545335-run-17456211652813,c5.2xlarge,4831793879272810,{},STANDARD_JOBS_COMPUTE,0.11338439444444445,0.09370611111111112
2615207362795523,2023-12-13T18:59:59.000Z,0301-194446-jgagi6ag,Datahub (CI/CD),i4i.large,7521594997512779,{},STANDARD_ALL_PURPOSE_COMPUTE,0.27838624999999995,0.4034583333333333
2615207362795523,2023-12-13T19:59:59.000Z,0224-171710-mucus123,ds,m4.large,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.037567333333333335,0.09391833333333334
2615207362795523,2023-12-13T19:59:59.000Z,0224-171710-mucus123,ds,m4.xlarge,7004042620202697,{},STANDARD_ALL_PURPOSE_COMPUTE,0.07043,0.09390666666666667
2615207362795523,2023-12-13T19:59:59.000Z,1025-202715-i2va5f4i,datahub,i4i.large,1327649653525092,{},STANDARD_ALL_PURPOSE_COMPUTE,0.10642866666666666,0.15424444444444443
